Date,Open,High,Low,Close,Adj Close,Volume
2008-07-17,76.150002,76.500000,75.290001,76.370003,69.282425,4473400
2008-07-18,76.699997,76.760002,75.320000,75.730003,68.701813,1655100
2008-07-21,76.139999,76.580002,75.699997,76.330002,69.246140,1942900
2008-07-22,75.900002,78.070000,75.680000,78.010002,70.770203,3649600
2008-07-23,77.930000,78.690002,77.550003,77.739998,70.525261,3411000
2008-07-24,77.989998,78.000000,76.180000,76.400002,69.309639,3336900
2008-07-25,77.080002,77.709999,76.519997,77.110001,69.953751,3029000
2008-07-28,76.860001,77.199997,75.730003,75.970001,68.919533,2335500
2008-07-29,76.099998,77.629997,76.000000,77.470001,70.280342,3088600
2008-07-30,77.849998,78.470001,77.040001,77.989998,70.752060,5136900
2008-07-31,77.269997,78.570000,77.110001,77.349998,70.171471,4215500
2008-08-01,77.940002,78.059998,76.779999,77.860001,70.634148,3478700
2008-08-04,77.860001,77.870003,76.120003,76.180000,69.110054,2853400
2008-08-05,76.980003,77.830002,76.720001,77.589996,70.389175,3573800
2008-08-06,77.510002,78.830002,77.120003,78.510002,71.223831,2557700
2008-08-07,77.910004,78.690002,77.370003,77.650002,70.443619,1682100
2008-08-08,77.620003,79.570000,77.199997,79.440002,72.067528,2595600
2008-08-11,79.589996,81.459999,79.379997,80.879997,73.373871,3828200
2008-08-12,80.709999,80.830002,80.000000,80.239998,72.793266,2048200
2008-08-13,80.309998,81.129997,79.730003,80.959999,73.446457,2575300
2008-08-14,80.470001,81.730003,80.279999,81.519997,73.954445,2426300
2008-08-15,82.080002,82.389999,80.519997,81.230003,73.691399,2254500
2008-08-18,81.389999,81.389999,79.389999,79.750000,72.348701,3724400
2008-08-19,79.540001,79.750000,78.440002,78.839996,71.523224,4121200
2008-08-20,79.199997,79.900002,78.550003,79.389999,72.022148,5319200
2008-08-21,78.779999,79.389999,78.230003,78.559998,71.269188,2744800
2008-08-22,78.870003,79.870003,78.709999,79.720001,72.321548,2094500
2008-08-25,79.209999,79.389999,77.599998,78.080002,70.833725,2309000
2008-08-26,78.300003,78.589996,77.449997,78.180000,70.924438,1570800
2008-08-27,78.279999,79.519997,78.059998,79.099998,71.759071,2234200
2008-08-28,79.480003,80.680000,79.190002,80.580002,73.101730,3084500
2008-08-29,80.169998,80.500000,79.459999,79.790001,72.385017,1664300
2008-09-02,81.000000,81.269997,78.680000,79.370003,72.004013,2815300
2008-09-03,79.269997,80.029999,78.639999,79.230003,71.876984,3222800
2008-09-04,78.580002,78.709999,76.089996,76.360001,69.273354,3253600
2008-09-05,76.230003,76.610001,74.570000,76.180000,69.110054,3705600
2008-09-08,78.769997,79.510002,76.180000,77.169998,70.008156,3558000
2008-09-09,77.250000,77.690002,74.160004,75.040001,68.075859,3367000
2008-09-10,75.099998,75.849998,74.129997,75.160004,68.184708,3393600
2008-09-11,74.000000,75.599998,73.480003,75.400002,68.402428,3070500
2008-09-12,74.989998,75.980003,74.610001,75.440002,68.438744,1872500
2008-09-15,73.010002,74.910004,72.230003,72.879997,66.116310,4966900
2008-09-16,71.190002,74.389999,71.010002,74.239998,67.350098,5091100
2008-09-17,73.309998,73.370003,70.470001,71.129997,64.528717,5255200
2008-09-18,72.879997,75.519997,70.400002,74.559998,67.640404,5036000
2008-09-19,82.139999,89.000000,76.989998,78.089996,70.842796,3255900
2008-09-22,77.980003,78.320000,75.190002,75.190002,68.211952,1761500
2008-09-23,75.510002,76.029999,74.010002,74.080002,67.204948,1853100
2008-09-24,73.970001,74.699997,72.870003,73.250000,66.529221,1644000
2008-09-25,73.550003,74.720001,73.169998,73.940002,67.155914,2008100
2008-09-26,72.139999,73.769997,72.010002,73.639999,66.883415,1755700
2008-09-29,72.620003,72.620003,68.120003,68.949997,62.623745,3194100
2008-09-30,69.480003,70.910004,68.019997,70.699997,64.213158,3435700
2008-10-01,70.290001,70.290001,68.940002,69.669998,63.277672,3194500
2008-10-02,68.879997,69.110001,65.400002,65.889999,59.844505,3954500
2008-10-03,66.500000,67.639999,63.650002,63.900002,58.037094,2556800
2008-10-06,61.950001,62.279999,57.540001,61.040001,55.439495,4908900
2008-10-07,61.840000,62.459999,57.110001,57.110001,51.870083,4636100
2008-10-08,55.320000,58.470001,54.040001,55.810001,50.689350,5410000
2008-10-09,57.349998,57.860001,51.900002,53.270000,48.382408,3456800
2008-10-10,49.389999,56.549999,48.200001,53.180000,48.300667,5209400
2008-10-13,56.820000,59.369999,55.330002,59.000000,53.586678,3530600
2008-10-14,61.509998,61.560001,56.150002,57.029999,51.797417,3648100
2008-10-15,56.650002,56.980000,51.660000,51.849998,47.092678,3241000
2008-10-16,52.389999,56.000000,49.840000,55.910000,50.780170,5010700
2008-10-17,53.639999,57.340000,52.810001,54.529999,49.526806,2971900
2008-10-20,55.299999,56.939999,54.799999,56.900002,51.679344,2828700
2008-10-21,55.830002,57.060001,55.119999,55.139999,50.080826,2243100
2008-10-22,54.000000,54.610001,51.290001,52.349998,47.546822,2055600
2008-10-23,52.930000,53.459999,48.540001,50.650002,46.002785,5022600
2008-10-24,47.180000,49.759998,45.540001,48.900002,44.413364,2494100
2008-10-27,47.750000,49.130001,46.270000,46.639999,42.360725,3159700
2008-10-28,47.599998,49.880001,45.380001,49.349998,44.822056,2894100
2008-10-29,49.799999,52.380001,49.080002,50.439999,45.812057,3863100
2008-10-30,52.099998,53.139999,51.209999,53.139999,48.264336,4056300
2008-10-31,52.980000,55.740002,52.070000,55.389999,50.307880,2541600
2008-11-03,55.360001,56.290001,54.970001,55.450001,50.362381,1569000
2008-11-04,56.700001,57.060001,55.180000,56.240002,51.079903,2551400
2008-11-05,56.020000,56.250000,53.320000,53.669998,48.745712,3139200
2008-11-06,53.150002,53.549999,51.369999,51.540001,46.811138,2250400
2008-11-07,51.950001,52.970001,51.169998,52.630001,47.801121,1938200
2008-11-10,53.450001,53.790001,50.980000,51.470001,46.747570,1452400
2008-11-11,51.020000,51.720001,49.919998,50.419998,45.793896,1851300
2008-11-12,49.480000,49.590000,47.099998,47.209999,42.878414,3212400
2008-11-13,47.290001,51.200001,44.820000,51.200001,46.502316,4814100
2008-11-14,49.740002,50.400002,47.139999,47.290001,42.951073,2234100
2008-11-17,46.860001,48.139999,46.549999,46.939999,42.633183,2695500
2008-11-18,46.790001,47.450001,44.560001,46.160000,41.924747,3590100
2008-11-19,45.980000,46.380001,42.580002,42.750000,38.827633,3566000
2008-11-20,42.330002,43.060001,39.709999,39.900002,36.239128,7254800
2008-11-21,40.540001,42.090000,38.410000,42.090000,38.228180,4450800
2008-11-24,42.709999,45.209999,42.139999,44.630001,40.535133,3925300
2008-11-25,45.540001,45.540001,43.900002,45.009998,40.880257,3286800
2008-11-26,44.320000,48.349998,44.200001,48.250000,43.822990,2952300
2008-11-28,47.580002,48.930000,47.470001,48.799999,44.322533,1128200
2008-12-01,47.330002,47.430000,43.259998,43.810001,39.790371,2992700
2008-12-02,44.419998,45.779999,43.450001,45.750000,41.552368,3505300
2008-12-03,44.570000,47.160000,44.419998,46.919998,42.615009,3526700
2008-12-04,46.070000,47.630001,44.299999,45.220001,41.070999,3208700
2008-12-05,44.419998,47.310001,43.320000,46.910000,42.605946,3445400
2008-12-08,48.310001,49.959999,48.180000,49.259998,44.740318,4141100
2008-12-09,48.990002,50.840000,47.709999,48.279999,43.850243,4603600
2008-12-10,48.720001,50.020000,48.389999,49.099998,44.594994,4503500
2008-12-11,48.779999,49.570000,46.570000,47.200001,42.869331,3773300
2008-12-12,45.799999,48.619999,45.650002,48.509998,44.059151,3905600
2008-12-15,48.910000,49.110001,46.259998,46.930000,42.624104,2798800
2008-12-16,47.910000,49.860001,47.689999,49.820000,45.248943,2969100
2008-12-17,49.209999,50.970001,48.959999,50.410000,45.784813,3549300
2008-12-18,50.369999,51.209999,48.880001,49.910000,45.330673,3237200
2008-12-19,50.520000,51.500000,49.700001,50.349998,45.730309,3611400
2008-12-22,50.270000,50.430000,47.529999,49.150002,44.640427,5020300
2008-12-23,49.250000,49.500000,47.750000,48.009998,43.838711,3683700
2008-12-24,48.099998,48.430000,47.619999,48.209999,44.021332,1668700
2008-12-26,48.700001,48.950001,48.080002,48.810001,44.569195,1568100
2008-12-29,48.849998,48.959999,47.150002,48.099998,43.920879,2231300
2008-12-30,48.380001,49.450001,48.070000,49.450001,45.153595,3079200
2008-12-31,49.459999,51.580002,49.400002,50.860001,46.441082,3153000
2009-01-02,51.049999,52.369999,50.639999,51.919998,47.408974,2343600
2009-01-05,52.080002,52.689999,51.130001,52.340000,47.792507,3455100
2009-01-06,52.779999,53.830002,52.529999,53.060001,48.449936,3533900
2009-01-07,52.150002,52.290001,50.790001,51.590000,47.107647,1888800
2009-01-08,51.200001,51.900002,50.840000,51.830002,47.326809,1675900
2009-01-09,51.860001,51.939999,49.860001,49.860001,45.527973,2692000
2009-01-12,49.759998,49.959999,48.299999,48.580002,44.359192,1695300
2009-01-13,48.459999,49.450001,48.290001,49.090000,44.824871,2645200
2009-01-14,48.009998,48.450001,46.889999,47.080002,42.989510,2202700
2009-01-15,47.150002,48.340000,45.660000,48.130001,43.948292,3192500
2009-01-16,49.080002,49.099998,47.099998,48.439999,44.231342,2719200
2009-01-20,47.840000,48.349998,45.619999,45.619999,41.656364,2688100
2009-01-21,46.310001,47.970001,45.430000,47.680000,43.537369,4195300
2009-01-22,46.700001,47.689999,45.810001,46.610001,42.560329,2825300
2009-01-23,45.400002,47.470001,45.360001,46.840000,42.770359,2616900
2009-01-26,46.680000,48.279999,46.669998,47.430000,43.309097,2656000
2009-01-27,47.660000,48.330002,47.290001,48.009998,43.838711,2638200
2009-01-28,48.980000,50.029999,48.740002,49.759998,45.436649,2619500
2009-01-29,49.049999,49.130001,47.840000,48.009998,43.838711,2529000
2009-01-30,48.529999,48.709999,46.980000,47.400002,43.281689,2985400
2009-02-02,46.570000,47.910000,46.470001,47.570000,43.436939,2277500
2009-02-03,48.099998,48.639999,47.430000,48.340000,44.140030,2613500
2009-02-04,48.330002,49.320000,47.790001,48.029999,43.856968,1696100
2009-02-05,47.590000,49.310001,47.400002,48.660000,44.432228,2690400
2009-02-06,48.889999,50.480000,48.580002,50.130001,45.774517,2087300
2009-02-09,50.080002,50.330002,49.450001,50.220001,45.856686,7132000
2009-02-10,49.730000,50.490002,47.900002,48.099998,43.920879,3773600
2009-02-11,48.360001,48.639999,47.500000,48.320000,44.121773,2808000
2009-02-12,47.450001,48.970001,47.020000,48.970001,44.715294,2576600
2009-02-13,48.580002,49.419998,48.470001,48.560001,44.340912,1974600
2009-02-17,46.599998,47.439999,46.419998,46.900002,42.825134,2937400
2009-02-18,47.259998,47.259998,45.930000,46.189999,42.176826,2646800
2009-02-19,46.619999,46.849998,45.520000,45.570000,41.610683,2249400
2009-02-20,44.770000,45.580002,44.139999,45.090000,41.172405,3090200
2009-02-23,45.270000,45.299999,43.250000,43.259998,39.501400,2091800
2009-02-24,43.840000,45.189999,43.470001,44.700001,40.816296,2198300
2009-02-25,44.680000,44.849998,43.310001,43.810001,40.003624,3685800
2009-02-26,44.250000,44.389999,42.680000,42.830002,39.108772,3132200
2009-02-27,41.959999,43.240002,41.689999,42.459999,38.770908,3551600
2009-03-02,41.419998,41.669998,39.790001,39.959999,36.488098,3893400
2009-03-03,40.380001,40.580002,39.220001,39.330002,35.912861,3084500
2009-03-04,40.360001,41.180000,39.720001,40.540001,37.017719,2699400
2009-03-05,39.480000,40.130001,38.450001,38.570000,35.218876,2649100
2009-03-06,38.919998,39.470001,37.910000,38.779999,35.410637,3905300
2009-03-09,38.220001,39.270000,37.860001,37.980000,34.680153,3060100
2009-03-10,38.840000,40.340000,38.630001,40.200001,36.707268,2182200
2009-03-11,40.169998,41.529999,39.970001,40.369999,36.862492,2928400
2009-03-12,40.139999,42.869999,39.740002,42.520000,38.825691,2482300
2009-03-13,42.980000,43.270000,42.419998,42.869999,39.145279,3457900
2009-03-16,43.570000,43.619999,42.070000,42.230000,38.560879,2243700
2009-03-17,42.150002,43.950001,41.900002,43.880001,40.067543,2504600
2009-03-18,43.630001,45.619999,43.490002,45.340000,41.400692,2438500
2009-03-19,45.990002,45.990002,44.650002,44.820000,40.925865,2739100
2009-03-20,45.279999,45.500000,43.349998,43.490002,39.711414,2298400
2009-03-23,44.950001,46.889999,44.380001,46.720001,42.660778,2224800
2009-03-24,46.250000,46.650002,45.189999,45.680000,41.755829,1371500
2009-03-25,45.770000,46.990002,44.560001,46.279999,42.304287,1784800
2009-03-26,47.009998,48.560001,46.770000,48.560001,44.388416,3016800
2009-03-27,47.490002,47.830002,46.630001,46.689999,42.679070,3023800
2009-03-30,46.000000,46.000000,44.520000,45.689999,41.764965,2710200
2009-03-31,46.220001,47.130001,45.509998,45.980000,42.030071,3210500
2009-04-01,45.189999,46.630001,44.779999,46.570000,42.569370,4160900
2009-04-02,47.990002,49.369999,47.610001,48.610001,44.434113,2769000
2009-04-03,48.590000,49.189999,48.020000,49.119999,44.900311,1872100
2009-04-06,48.610001,48.799999,47.630001,48.450001,44.287868,1298400
2009-04-07,47.549999,47.919998,46.709999,46.900002,42.871025,1592300
2009-04-08,47.029999,47.889999,46.799999,47.849998,43.739418,2019700
2009-04-09,49.169998,50.330002,48.730000,50.310001,45.988079,2182400
2009-04-13,49.840000,50.430000,49.180000,50.099998,45.796116,2758200
2009-04-14,49.430000,50.180000,48.959999,49.099998,44.882034,1860500
2009-04-15,48.740002,49.700001,48.720001,49.529999,45.275078,1933600
2009-04-16,50.230000,51.259998,49.480000,50.990002,46.609673,2149000
2009-04-17,51.230000,51.939999,50.709999,51.540001,47.112431,2365800
2009-04-20,50.360001,50.700001,49.139999,49.380001,45.137989,2050700
2009-04-21,49.080002,50.750000,48.910000,50.580002,46.234901,2465400
2009-04-22,49.799999,52.060001,49.720001,50.840000,46.472553,2927700
2009-04-23,51.110001,51.169998,49.849998,50.560001,46.216610,2413100
2009-04-24,51.099998,52.110001,50.619999,51.540001,47.112431,2263200
2009-04-27,50.700001,51.869999,50.490002,51.220001,46.819916,2217000
2009-04-28,50.529999,51.950001,50.470001,51.340000,46.929592,2958000
2009-04-29,51.849998,53.779999,51.799999,53.049999,48.492714,2149500
2009-04-30,54.009998,54.509998,52.779999,52.779999,48.245895,2478800
2009-05-01,52.880001,53.619999,52.660000,53.209999,48.638958,1963100
2009-05-04,53.740002,54.930000,53.360001,54.910000,50.192913,1388800
2009-05-05,54.660000,54.840000,53.869999,54.709999,50.010094,1480900
2009-05-06,55.330002,55.570000,53.660000,54.630001,49.936970,2239400
2009-05-07,55.299999,55.480000,52.830002,53.380001,48.794361,2344600
2009-05-08,54.169998,54.759998,53.410000,54.549999,49.863850,2760400
2009-05-11,53.630001,54.369999,53.419998,54.049999,49.406796,1950400
2009-05-12,54.299999,54.619999,52.610001,53.630001,49.022881,1751800
2009-05-13,52.529999,52.669998,51.090000,51.270000,46.865612,3313800
2009-05-14,51.240002,52.560001,50.970001,51.790001,47.340942,1901500
2009-05-15,51.660000,52.340000,51.320000,51.680000,47.240391,1617100
2009-05-18,52.230000,53.400002,52.070000,53.330002,48.748653,2638800
2009-05-19,53.270000,54.049999,52.770000,53.490002,48.894909,1899200
2009-05-20,53.980000,54.919998,53.160000,53.360001,48.776073,3226500
2009-05-21,52.610001,52.970001,51.570000,52.360001,47.861977,4280200
2009-05-22,52.630001,52.820000,51.910000,51.910000,47.450638,2910200
2009-05-26,51.590000,62.340000,51.470001,54.480000,49.799862,3356400
2009-05-27,54.090000,54.930000,53.610001,53.709999,49.096008,2831600
2009-05-28,54.200001,54.330002,52.660000,53.889999,49.260544,2080400
2009-05-29,54.150002,55.060001,53.709999,55.060001,50.330040,2220900
2009-06-01,56.160000,57.270000,55.930000,57.020000,52.121651,2135200
2009-06-02,56.950001,58.049999,56.619999,57.689999,52.734112,3452300
2009-06-03,57.450001,57.540001,56.709999,57.529999,52.587856,2679700
2009-06-04,57.740002,58.480000,57.160000,58.439999,53.419662,3171800
2009-06-05,58.970001,58.970001,57.840000,58.150002,53.154587,2376600
2009-06-08,57.980000,58.369999,57.020000,57.720001,52.761528,2000800
2009-06-09,58.040001,58.619999,57.820000,58.230000,53.227722,1650900
2009-06-10,58.779999,58.810001,56.980000,58.230000,53.227722,2001000
2009-06-11,58.160000,59.160000,58.150002,58.180000,53.182011,3099700
2009-06-12,57.919998,58.419998,57.419998,58.380001,53.364830,1528400
2009-06-15,57.540001,57.630001,56.189999,56.880001,51.993698,2266100
2009-06-16,57.150002,57.349998,55.700001,55.860001,51.061306,2633700
2009-06-17,55.810001,56.869999,55.389999,56.650002,51.783440,1825800
2009-06-18,56.310001,56.849998,55.770000,56.709999,51.838295,2044100
2009-06-19,57.320000,57.599998,56.770000,56.950001,52.057682,1486700
2009-06-22,56.639999,56.639999,54.740002,54.740002,50.037521,1779900
2009-06-23,55.099998,55.240002,54.290001,54.470001,49.790730,2374700
2009-06-24,54.889999,55.750000,54.810001,55.070000,50.339169,2523100
2009-06-25,54.599998,56.750000,54.599998,56.750000,51.874866,1323100
2009-06-26,56.389999,57.259998,56.150002,56.709999,51.838295,1300500
2009-06-29,56.980000,57.459999,56.180000,56.930000,52.039387,1655400
2009-06-30,57.160000,57.529999,56.590000,56.689999,51.820011,2193900
2009-07-01,57.169998,58.029999,57.090000,57.619999,52.670124,1677400
2009-07-02,56.610001,57.619999,55.389999,55.779999,51.060848,2528200
2009-07-06,55.119999,55.400002,54.139999,55.000000,50.346848,2752900
2009-07-07,54.860001,54.980000,53.820000,53.860001,49.303284,2405000
2009-07-08,54.070000,54.150002,52.599998,53.389999,48.873055,2832400
2009-07-09,53.630001,53.790001,53.119999,53.299999,48.790661,3297800
2009-07-10,53.020000,53.779999,52.730000,53.549999,49.019512,1941000
2009-07-13,53.660000,54.619999,52.660000,54.560001,49.944077,3561600
2009-07-14,54.560001,55.110001,54.299999,54.939999,50.291920,2094600
2009-07-15,55.990002,57.029999,55.700001,56.869999,52.058647,1393300
2009-07-16,56.700001,57.820000,56.570000,57.599998,52.726879,2050700
2009-07-17,57.730000,57.790001,57.200001,57.439999,52.580406,1487300
2009-07-20,57.930000,58.380001,57.630001,58.270000,53.340191,1968200
2009-07-21,58.650002,58.770000,57.470001,58.220001,53.294422,2076700
2009-07-22,58.029999,59.020000,57.910000,58.650002,53.688034,1904800
2009-07-23,58.720001,60.689999,58.549999,60.380001,55.271671,2165700
2009-07-24,59.869999,60.700001,59.650002,60.700001,55.564602,1269300
2009-07-27,60.619999,60.970001,60.009998,60.779999,55.637840,1670100
2009-07-28,60.389999,61.000000,59.930000,60.939999,55.784283,1361200
2009-07-29,60.400002,60.840000,60.169998,60.669998,55.537121,1582700
2009-07-30,61.369999,62.279999,61.180000,61.240002,56.058922,2079800
2009-07-31,61.130001,61.770000,61.029999,61.029999,55.866669,1582600
2009-08-03,61.709999,61.820000,60.860001,61.810001,56.580696,1155700
2009-08-04,61.500000,62.419998,61.400002,62.299999,57.029240,1559700
2009-08-05,62.230000,62.349998,60.930000,61.340000,56.150455,1730400
2009-08-06,61.689999,61.759998,60.279999,60.380001,55.271671,1862700
2009-08-07,61.270000,62.139999,60.840000,61.580002,56.370132,1791600
2009-08-10,61.259998,61.830002,61.080002,61.430000,56.232834,1368400
2009-08-11,61.209999,61.459999,60.389999,60.750000,55.610374,3169700
2009-08-12,60.599998,62.279999,60.599998,61.540001,56.333523,1501700
2009-08-13,61.930000,62.220001,61.110001,62.009998,56.763763,1175100
2009-08-14,62.000000,62.000000,60.250000,60.880001,55.729374,1612300
2009-08-17,59.540001,59.730000,59.020000,59.330002,54.310516,1419900
2009-08-18,59.580002,60.250000,59.310001,59.990002,54.914677,1790500
2009-08-19,59.209999,60.840000,59.110001,60.840000,55.692764,1045000
2009-08-20,60.660000,61.500000,60.389999,61.330002,56.141300,2106400
2009-08-21,61.980000,62.759998,61.759998,62.439999,57.157410,1397700
2009-08-24,62.860001,63.169998,62.279999,62.549999,57.258099,766100
2009-08-25,62.810001,63.419998,62.619999,62.799999,57.486938,1131200
2009-08-26,62.689999,63.240002,62.470001,62.869999,57.551014,1750600
2009-08-27,62.830002,62.959999,61.599998,62.799999,57.486938,693800
2009-08-28,63.400002,63.590000,61.980000,62.400002,57.120785,876600
2009-08-31,61.770000,61.910000,61.270000,61.680000,56.461697,1816100
2009-09-01,61.310001,62.650002,60.250000,60.360001,55.253368,1725900
2009-09-02,60.200001,60.689999,60.160000,60.320000,55.216743,2555800
2009-09-03,60.560001,61.060001,59.910000,60.959999,55.802597,1463400
2009-09-04,60.880001,62.020000,60.709999,61.919998,56.681374,1458700
2009-09-08,62.560001,62.619999,61.860001,62.599998,57.303860,1198600
2009-09-09,62.720001,64.019997,62.480000,63.730000,58.338245,1544000
2009-09-10,63.770000,64.610001,63.360001,64.550003,59.088898,1142200
2009-09-11,64.620003,64.959999,64.059998,64.360001,58.914967,1162000
2009-09-14,63.990002,65.099998,63.790001,65.019997,59.519108,2176900
2009-09-15,65.070000,65.550003,64.720001,65.339996,59.812023,1105800
2009-09-16,65.699997,66.529999,65.339996,66.529999,60.901356,610700
2009-09-17,66.360001,67.059998,66.199997,66.220001,60.617611,1136000
2009-09-18,66.830002,66.959999,66.110001,66.739998,61.093586,1006300
2009-09-21,66.169998,67.059998,66.040001,66.839996,61.185139,1112200
2009-09-22,67.290001,67.339996,66.709999,67.120003,61.504940,2731500
2009-09-23,67.209999,67.660004,66.419998,66.580002,61.010124,1686000
2009-09-24,66.669998,66.800003,64.879997,65.309998,59.846359,1625500
2009-09-25,64.970001,65.349998,64.540001,64.940002,59.507332,1669300
2009-09-28,65.300003,66.720001,65.129997,66.300003,60.753555,616400
2009-09-29,66.370003,66.849998,66.010002,66.150002,60.616089,797900
2009-09-30,66.150002,66.339996,64.599998,65.419998,59.947170,2563000
2009-10-01,65.360001,65.449997,63.380001,63.380001,58.077824,1757200
2009-10-02,62.840000,63.570000,62.709999,63.049999,57.775425,1657800
2009-10-05,63.410000,64.419998,63.119999,64.169998,58.801720,1551800
2009-10-06,64.639999,65.550003,64.500000,65.220001,59.763889,2421700
2009-10-07,65.139999,65.550003,64.959999,65.279999,59.818867,789700
2009-10-08,65.940002,66.440002,65.540001,65.690002,60.194580,1561200
2009-10-09,65.779999,66.650002,65.709999,66.550003,60.982624,679100
2009-10-12,66.860001,67.199997,66.260002,66.599998,61.028454,831100
2009-10-13,66.480003,66.720001,65.820000,66.349998,60.799347,1652900
2009-10-14,67.360001,67.699997,66.760002,67.550003,61.898991,1420600
2009-10-15,67.129997,67.709999,67.129997,67.449997,61.807320,1223000
2009-10-16,67.059998,67.339996,66.400002,67.019997,61.413292,1301800
2009-10-19,67.199997,67.889999,66.730003,67.510002,61.862320,1110000
2009-10-20,67.650002,67.690002,66.260002,66.660004,61.083416,2294100
2009-10-21,66.459999,67.699997,65.629997,65.790001,60.286201,2688800
2009-10-22,65.610001,66.830002,64.959999,66.570000,61.000950,1541600
2009-10-23,66.690002,66.860001,65.150002,65.349998,59.883003,1863200
2009-10-26,65.440002,66.470001,64.440002,64.690002,59.278233,1975900
2009-10-27,64.800003,65.059998,63.689999,63.790001,58.453518,2896800
2009-10-28,63.650002,63.750000,61.320000,61.540001,56.391750,2164700
2009-10-29,62.090000,62.990002,61.799999,62.650002,57.408878,3444200
2009-10-30,62.330002,62.549999,60.770000,61.110001,55.997719,3536400
2009-11-02,61.580002,62.029999,60.330002,61.230000,56.107685,2325700
2009-11-03,60.759998,62.240002,60.619999,62.189999,56.987370,2574500
2009-11-04,62.570000,62.730000,61.410000,61.480000,56.336773,1864200
2009-11-05,62.090000,63.500000,62.000000,63.310001,58.013672,1624600
2009-11-06,62.750000,64.010002,62.529999,63.419998,58.114464,1296200
2009-11-09,64.050003,64.650002,63.939999,64.650002,59.241581,1448200
2009-11-10,64.419998,64.949997,63.759998,64.239998,58.865879,1842600
2009-11-11,64.839996,65.239998,64.160004,64.690002,59.278233,1519900
2009-11-12,64.610001,65.139999,63.340000,63.509998,58.196941,973300
2009-11-13,63.779999,64.370003,62.959999,64.089996,58.728424,1391400
2009-11-16,64.580002,66.120003,64.519997,65.739998,60.240379,1444800
2009-11-17,65.500000,65.839996,65.180000,65.709999,60.212894,1246000
2009-11-18,65.709999,65.800003,64.860001,65.330002,59.864685,1590400
2009-11-19,64.699997,64.809998,63.259998,63.750000,58.416862,1644800
2009-11-20,63.180000,63.919998,63.099998,63.570000,58.251926,1386800
2009-11-23,64.410004,65.410004,64.379997,64.720001,59.305725,1084600
2009-11-24,64.660004,64.690002,63.709999,64.430000,59.039982,903700
2009-11-25,64.879997,64.940002,64.400002,64.419998,59.030800,764300
2009-11-27,62.160000,63.840000,61.919998,63.080002,57.802914,1042600
2009-11-30,62.869999,63.090000,61.820000,63.049999,57.775425,2122800
2009-12-01,63.590000,64.379997,63.500000,64.050003,58.691772,2051500
2009-12-02,64.180000,65.459999,64.150002,64.879997,59.452358,1883800
2009-12-03,65.160004,65.620003,64.150002,64.150002,58.783413,2075600
2009-12-04,65.519997,66.209999,64.500000,65.669998,60.176247,4112300
2009-12-07,65.610001,66.129997,65.349998,65.720001,60.222057,1866400
2009-12-08,65.360001,65.709999,64.559998,65.220001,59.763889,1558400
2009-12-09,65.209999,65.320000,64.480003,65.220001,59.763889,1192700
2009-12-10,65.449997,65.800003,64.629997,64.910004,59.479836,1893800
2009-12-11,65.389999,65.570000,64.650002,65.309998,59.846359,1257800
2009-12-14,65.870003,66.400002,65.150002,66.279999,60.735210,706500
2009-12-15,66.150002,66.879997,66.010002,66.220001,60.680244,1177900
2009-12-16,66.629997,66.949997,66.260002,66.629997,61.055923,1398500
2009-12-17,66.250000,66.489998,65.389999,65.830002,60.322857,1229400
2009-12-18,66.300003,66.419998,65.419998,66.339996,60.790180,1552900
2009-12-21,66.769997,67.449997,66.769997,67.349998,61.715702,1387200
2009-12-22,67.510002,68.129997,67.290001,67.980003,62.292992,1728600
2009-12-23,68.290001,68.870003,67.940002,68.860001,63.231461,1486900
2009-12-24,69.000000,69.080002,68.779999,68.989998,63.350838,393300
2009-12-28,69.300003,69.300003,68.639999,69.050003,63.405949,2388800
2009-12-29,69.169998,69.199997,68.830002,68.910004,63.277370,858800
2009-12-30,68.699997,69.169998,68.330002,68.860001,63.231461,2596200
2009-12-31,68.970001,69.260002,68.050003,68.070000,62.506031,1002200
2010-01-04,69.000000,69.839996,68.930000,69.800003,64.094635,963200
2010-01-05,69.760002,70.120003,69.360001,69.620003,63.929321,2723400
2010-01-06,69.720001,70.120003,69.470001,69.739998,64.039536,5559600
2010-01-07,69.760002,70.010002,68.980003,69.919998,64.204819,2502800
2010-01-08,69.620003,70.199997,69.470001,70.199997,64.461952,1361100
2010-01-11,70.599998,70.680000,69.699997,70.110001,64.379303,1045500
2010-01-12,69.699997,69.949997,68.980003,69.220001,63.562031,828900
2010-01-13,69.510002,70.290001,68.919998,70.099998,64.370087,1937900
2010-01-14,69.980003,70.559998,69.800003,70.320000,64.572105,1725500
2010-01-15,70.349998,70.580002,68.889999,69.320000,63.653862,1900500
2010-01-19,69.599998,70.459999,69.529999,70.419998,64.663940,973600
2010-01-20,69.989998,70.010002,68.690002,69.510002,63.828331,2443700
2010-01-21,69.550003,70.029999,68.000000,68.250000,62.671329,2682600
2010-01-22,68.169998,68.480003,66.809998,67.050003,61.569439,3446100
2010-01-25,67.349998,67.550003,66.580002,66.949997,61.477562,5912200
2010-01-26,66.750000,67.209999,66.339996,66.529999,61.091908,4889500
2010-01-27,66.160004,67.199997,65.989998,67.029999,61.551052,2876000
2010-01-28,67.230003,67.230003,65.320000,65.800003,60.421562,3253700
2010-01-29,66.080002,66.760002,64.980003,65.199997,59.870613,3052400
